"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data","id"
"Coupeville Wharf","2017",2017-07-02,5,NA,0,0,NA,NA,NA,NA,NA,26,5,"",293
"Coupeville Wharf","2017",2017-07-09,4,NA,0,0,NA,NA,NA,NA,NA,27,6,"",294
"Coupeville Wharf","2017",2017-07-16,5,NA,1,1,NA,NA,NA,NA,NA,28,7,"",295
"Coupeville Wharf","2017",2017-07-23,5,NA,0,0,NA,NA,NA,NA,NA,29,8,"",296
"Coupeville Wharf","2017",2017-07-30,6,NA,1,2,NA,NA,NA,NA,NA,30,9,"",297
"Coupeville Wharf","2017",2017-08-06,6,NA,1,1,NA,NA,NA,NA,NA,31,10,"",298
"Coupeville Wharf","2017",2017-08-12,8,NA,1,3,NA,NA,NA,NA,NA,32,11,"",299
"Coupeville Wharf","2017",2017-08-20,8,NA,0,0,NA,NA,NA,NA,NA,33,12,"",300
"Coupeville Wharf","2017",2017-08-27,2,NA,0,0,NA,NA,NA,NA,NA,34,13,"",301
"Coupeville Wharf","2017",2017-09-03,0,NA,0,0,NA,NA,NA,NA,NA,35,14,"",302
"Crescent Harbor","2008",2008-06-28,14,NA,9,NA,NA,NA,NA,NA,NA,26,5,"",303
"Crescent Harbor","2008",2008-07-05,11,"5",9,NA,0,1,0,0,1,27,6,"",304
"Crescent Harbor","2008",2008-07-05,11,"3",9,NA,0,0,1,0,1,27,6,"",305
"Crescent Harbor","2008",2008-07-14,12,"5",9,NA,0,1,0,0,1,29,8,"",306
"Crescent Harbor","2008",2008-07-14,12,"3",9,NA,0,2,0,0,2,29,8,"",307
"Crescent Harbor","2008",2008-07-19,8,"8",9,NA,0,1,0,0,1,29,8,"",308
"Crescent Harbor","2008",2008-07-19,8,"3",9,NA,0,1,0,0,1,29,8,"",309
"Crescent Harbor","2008",2008-07-30,10,"2",9,NA,0,0,1,0,1,31,10,"",310
"Crescent Harbor","2008",2008-07-30,10,"3",9,NA,0,0,1,0,1,31,10,"",311
"Crescent Harbor","2008",2008-08-06,12,NA,NA,NA,NA,NA,NA,NA,NA,32,11,"",312
"Crescent Harbor","2009",2009-06-29,10,"1",1,NA,0,1,1,1,3,27,6,"",313
"Crescent Harbor","2009",2009-07-06,5,"2",2,NA,1,0,0,0,0,28,7,"",314
"Crescent Harbor","2009",2009-07-14,18,NA,2,NA,NA,NA,NA,NA,NA,29,8,"",315
"Crescent Harbor","2009",2009-07-20,10,"3",3,NA,0,0,1,0,1,30,9,"",316
"Crescent Harbor","2009",2009-07-27,15,"2",3,NA,0,2,1,0,3,31,10,"",317
"Crescent Harbor","2009",2009-08-03,7,"3",3,NA,0,1,0,0,1,32,11,"",318
"Crescent Harbor","2009",2009-08-10,6,NA,3,NA,NA,NA,NA,NA,NA,33,12,"",319
"Crescent Harbor","2009",2009-08-17,9,NA,3,NA,NA,NA,NA,NA,NA,34,13,"",320
"Crescent Harbor","2011",2011-06-29,15,NA,NA,NA,NA,NA,NA,NA,NA,26,5,"",321
"Crescent Harbor","2011",2011-07-05,12,NA,NA,NA,NA,NA,NA,NA,NA,27,6,"",322
"Crescent Harbor","2011",2011-07-12,4,NA,0,NA,NA,NA,NA,NA,NA,28,7,"",323
"Double Bluff North","2008",2008-06-26,66,"4",7,NA,1,0,0,0,0,26,5,"",324
"Double Bluff North","2008",2008-06-26,66,"7",7,NA,1,0,0,0,0,26,5,"",325
"Double Bluff North","2008",2008-06-26,66,"1",7,NA,2,0,0,0,0,26,5,"",326
"Double Bluff North","2008",2008-06-26,66,"3",7,NA,2,0,0,0,0,26,5,"",327
"Double Bluff North","2008",2008-06-26,66,"6",7,NA,1,0,0,0,0,26,5,"",328
"Double Bluff North","2008",2008-06-26,66,"5",7,NA,1,0,0,0,0,26,5,"",329
"Double Bluff North","2008",2008-06-26,66,"2",7,NA,1,0,0,0,0,26,5,"",330
"Double Bluff North","2008",2008-07-03,25,"2",10,NA,1,0,0,0,0,27,6,"",331
"Double Bluff North","2008",2008-07-03,25,"7",10,NA,1,0,0,0,0,27,6,"",332
"Double Bluff North","2008",2008-07-03,25,"9",10,NA,3,0,0,1,1,27,6,"",333
"Double Bluff North","2008",2008-07-03,25,"4",10,NA,1,0,0,0,0,27,6,"",334
"Double Bluff North","2008",2008-07-03,25,"10",10,NA,0,0,0,1,1,27,6,"",335
"Double Bluff North","2008",2008-07-03,25,"8",10,NA,0,0,0,1,1,27,6,"",336
"Double Bluff North","2008",2008-07-10,101,"14",19,NA,1,0,0,0,0,28,7,"",337
"Double Bluff North","2008",2008-07-10,101,"8",19,NA,0,0,1,0,1,28,7,"",338
"Double Bluff North","2008",2008-07-10,101,"19",19,NA,0,0,0,1,1,28,7,"",339
"Double Bluff North","2008",2008-07-10,101,"7",19,NA,1,0,0,0,0,28,7,"",340
"Double Bluff North","2008",2008-07-10,101,"12",19,NA,1,0,0,0,0,28,7,"",341
"Double Bluff North","2008",2008-07-10,101,"4",19,NA,1,0,0,1,1,28,7,"",342
"Double Bluff North","2008",2008-07-10,101,"18",19,NA,3,0,0,0,0,28,7,"",343
"Double Bluff North","2008",2008-07-10,101,"16",19,NA,3,1,0,0,1,28,7,"",344
"Double Bluff North","2008",2008-07-10,101,"15",19,NA,1,1,0,0,1,28,7,"",345
"Double Bluff North","2008",2008-07-10,101,"3",19,NA,2,0,0,0,0,28,7,"",346
"Double Bluff North","2008",2008-07-10,101,"2",19,NA,1,0,0,1,1,28,7,"",347
"Double Bluff North","2008",2008-07-10,101,"13",19,NA,1,0,0,0,0,28,7,"",348
"Double Bluff North","2008",2008-07-10,101,"9",19,NA,0,1,0,0,1,28,7,"",349
"Double Bluff North","2008",2008-07-10,101,"11",19,NA,1,0,0,0,0,28,7,"",350
"Double Bluff North","2008",2008-07-18,67,"3",21,NA,1,0,0,0,0,29,8,"",351
"Double Bluff North","2008",2008-07-18,67,"21",21,NA,1,1,0,0,1,29,8,"",352
"Double Bluff North","2008",2008-07-18,67,"16",21,NA,0,1,0,0,1,29,8,"",353
"Double Bluff North","2008",2008-07-18,67,"2",21,NA,1,0,0,0,0,29,8,"",354
"Double Bluff North","2008",2008-07-18,67,"20",21,NA,1,0,0,0,0,29,8,"",355
"Double Bluff North","2008",2008-07-18,67,"17",21,NA,0,1,0,0,1,29,8,"",356
"Double Bluff North","2008",2008-07-24,95,"21",24,NA,0,1,0,0,1,30,9,"",357
"Double Bluff North","2008",2008-07-24,95,"18",24,NA,0,1,1,0,2,30,9,"",358
"Double Bluff North","2008",2008-07-24,95,"20",24,NA,1,0,1,0,1,30,9,"",359
"Double Bluff North","2008",2008-07-24,95,"19",24,NA,0,1,0,0,1,30,9,"",360
"Double Bluff North","2008",2008-07-24,95,"15",24,NA,3,0,0,0,0,30,9,"",361
"Double Bluff North","2008",2008-07-24,95,"3",24,NA,1,0,0,0,0,30,9,"",362
"Double Bluff North","2008",2008-07-24,95,"9",24,NA,0,1,0,1,2,30,9,"",363
"Double Bluff North","2008",2008-07-24,95,"24",24,NA,0,1,1,0,2,30,9,"",364
"Double Bluff North","2008",2008-07-24,95,"16",24,NA,2,0,0,0,0,30,9,"",365
"Double Bluff North","2008",2008-07-24,95,"23",24,NA,0,1,0,0,1,30,9,"",366
"Double Bluff North","2008",2008-07-24,95,"22",24,NA,1,0,0,0,0,30,9,"",367
"Double Bluff North","2008",2008-07-24,95,"4",24,NA,3,0,0,1,1,30,9,"",368
"Double Bluff North","2008",2008-07-30,84,"16",25,NA,0,0,1,0,1,31,10,"",369
"Double Bluff North","2008",2008-07-30,84,"25",25,NA,0,0,1,0,1,31,10,"",370
"Double Bluff North","2008",2008-07-30,84,"1",25,NA,1,1,0,0,1,31,10,"",371
"Double Bluff North","2008",2008-07-30,84,"21",25,NA,0,0,1,0,1,31,10,"",372
"Double Bluff North","2008",2008-07-30,84,"18",25,NA,0,0,2,0,2,31,10,"",373
"Double Bluff North","2008",2008-07-30,84,"9",25,NA,0,0,1,0,1,31,10,"",374
"Double Bluff North","2008",2008-08-07,93,"20",25,NA,0,0,1,0,1,32,11,"",375
"Double Bluff North","2008",2008-08-07,93,"4",25,NA,0,0,2,0,2,32,11,"",376
"Double Bluff North","2008",2008-08-07,93,"3",25,NA,1,0,0,0,0,32,11,"",377
"Double Bluff North","2008",2008-08-15,24,"27",27,NA,0,1,0,0,1,33,12,"",378
"Double Bluff North","2008",2008-08-15,24,"26",27,NA,0,1,0,0,1,33,12,"",379
"Double Bluff North","2008",2008-08-15,24,"23",27,NA,0,1,0,0,1,33,12,"",380
"Double Bluff North","2009",2009-06-30,72,"D2",23,NA,1,0,0,0,0,27,6,"",381
"Double Bluff North","2009",2009-06-30,72,"A1",23,NA,1,0,0,0,0,27,6,"",382
"Double Bluff North","2009",2009-06-30,72,"B2",23,NA,2,0,0,0,0,27,6,"",383
"Double Bluff North","2009",2009-06-30,72,"D9",23,NA,1,0,0,0,0,27,6,"",384
"Double Bluff North","2009",2009-06-30,72,"A2",23,NA,1,0,0,0,0,27,6,"",385
"Double Bluff North","2009",2009-06-30,72,"B1",23,NA,0,0,0,1,1,27,6,"",386
"Double Bluff North","2009",2009-06-30,72,"C1",23,NA,1,0,0,0,0,27,6,"",387
"Double Bluff North","2009",2009-06-30,72,"D1",23,NA,1,0,0,0,0,27,6,"",388
"Double Bluff North","2009",2009-06-30,72,"B8",23,NA,1,0,0,0,0,27,6,"",389
"Double Bluff North","2009",2009-06-30,72,"D3",23,NA,1,0,0,0,0,27,6,"",390
"Double Bluff North","2009",2009-06-30,72,"D8",23,NA,1,0,0,0,0,27,6,"",391
"Double Bluff North","2009",2009-06-30,72,"D7",23,NA,1,0,0,0,0,27,6,"",392
"Double Bluff North","2009",2009-06-30,72,"C2",23,NA,1,0,0,0,0,27,6,"",393
"Double Bluff North","2009",2009-06-30,72,"B6",23,NA,1,0,0,0,0,27,6,"",394
"Double Bluff North","2009",2009-06-30,72,"D6",23,NA,2,0,0,0,0,27,6,"",395
"Double Bluff North","2009",2009-06-30,72,"B10",23,NA,1,0,0,0,0,27,6,"",396
"Double Bluff North","2009",2009-06-30,72,"B5",23,NA,4,0,0,0,0,27,6,"",397
"Double Bluff North","2009",2009-06-30,72,"D4",23,NA,2,0,0,0,0,27,6,"",398
"Double Bluff North","2009",2009-06-30,72,"B4",23,NA,1,0,0,0,0,27,6,"",399
"Double Bluff North","2009",2009-06-30,72,"B9",23,NA,1,0,0,0,0,27,6,"",400
"Double Bluff North","2009",2009-06-30,72,"D5",23,NA,3,0,0,0,0,27,6,"",401
"Double Bluff North","2009",2009-06-30,72,"B3",23,NA,1,0,0,0,0,27,6,"",402
"Double Bluff North","2009",2009-07-07,93,"D10",27,NA,2,0,0,0,0,28,7,"",403
"Double Bluff North","2009",2009-07-07,93,"D9",27,NA,3,0,0,0,0,28,7,"",404
"Double Bluff North","2009",2009-07-07,93,"D2",27,NA,0,2,0,0,2,28,7,"",405
"Double Bluff North","2009",2009-07-07,93,"D5",27,NA,1,1,1,0,2,28,7,"",406
"Double Bluff North","2009",2009-07-07,93,"C4",27,NA,0,1,0,0,1,28,7,"",407
"Double Bluff North","2009",2009-07-07,93,"D11",27,NA,2,0,0,0,0,28,7,"",408
"Double Bluff North","2009",2009-07-07,93,"C3",27,NA,1,1,0,0,1,28,7,"",409
"Double Bluff North","2009",2009-07-07,93,"A2",27,NA,1,0,0,0,0,28,7,"",410
"Double Bluff North","2009",2009-07-07,93,"B5",27,NA,1,0,0,0,0,28,7,"",411
"Double Bluff North","2009",2009-07-07,93,"D4",27,NA,1,0,0,0,0,28,7,"",412
"Double Bluff North","2009",2009-07-07,93,"B4",27,NA,3,0,0,0,0,28,7,"",413
"Double Bluff North","2009",2009-07-14,117,"B9",33,NA,1,0,0,0,0,29,8,"",414
"Double Bluff North","2009",2009-07-14,117,"D10",33,NA,3,0,0,0,0,29,8,"",415
"Double Bluff North","2009",2009-07-14,117,"D13",33,NA,1,0,0,0,0,29,8,"",416
"Double Bluff North","2009",2009-07-14,117,"C2",33,NA,0,1,0,0,1,29,8,"",417
"Double Bluff North","2009",2009-07-14,117,"B3",33,NA,2,0,0,0,0,29,8,"",418
"Double Bluff North","2009",2009-07-14,117,"A2",33,NA,1,0,0,0,0,29,8,"",419
"Double Bluff North","2009",2009-07-14,117,"B11",33,NA,2,1,0,0,1,29,8,"",420
"Double Bluff North","2009",2009-07-14,117,"B4",33,NA,2,0,0,0,0,29,8,"",421
"Double Bluff North","2009",2009-07-14,117,"D5",33,NA,5,1,1,0,2,29,8,"",422
"Double Bluff North","2009",2009-07-14,117,"A3",33,NA,2,0,0,0,0,29,8,"",423
"Double Bluff North","2009",2009-07-14,117,"D12",33,NA,1,1,0,0,1,29,8,"",424
"Double Bluff North","2009",2009-07-14,117,"D9",33,NA,4,0,0,0,0,29,8,"",425
"Double Bluff North","2009",2009-07-14,117,"D4",33,NA,3,0,0,1,1,29,8,"",426
"Double Bluff North","2009",2009-07-14,117,"C5",33,NA,0,1,0,0,1,29,8,"",427
"Double Bluff North","2009",2009-07-14,117,"D2",33,NA,0,0,1,0,1,29,8,"",428
"Double Bluff North","2009",2009-07-14,117,"B5",33,NA,3,0,0,0,0,29,8,"",429
"Double Bluff North","2009",2009-07-14,117,"B1",33,NA,2,0,0,0,0,29,8,"",430
"Double Bluff North","2009",2009-07-14,117,"C4",33,NA,0,1,0,0,1,29,8,"",431
"Double Bluff North","2009",2009-07-14,117,"C3",33,NA,0,1,0,0,1,29,8,"",432
"Double Bluff North","2009",2009-07-20,65,"D12",36,NA,0,1,0,0,1,30,9,"",433
"Double Bluff North","2009",2009-07-20,65,"D13",36,NA,0,1,0,0,1,30,9,"",434
"Double Bluff North","2009",2009-07-20,65,"D15",36,NA,1,1,0,0,1,30,9,"",435
"Double Bluff North","2009",2009-07-20,65,"D11",36,NA,0,0,1,0,1,30,9,"",436
"Double Bluff North","2009",2009-07-20,65,"D2",36,NA,0,1,1,0,2,30,9,"",437
"Double Bluff North","2009",2009-07-20,65,"A4",36,NA,0,1,0,0,1,30,9,"",438
"Double Bluff North","2009",2009-07-20,65,"B11",36,NA,0,1,0,0,1,30,9,"",439
"Double Bluff North","2009",2009-07-20,65,"B1",36,NA,0,1,0,1,2,30,9,"",440
"Double Bluff North","2009",2009-07-20,65,"D14",36,NA,0,1,0,0,1,30,9,"",441
"Double Bluff North","2009",2009-07-30,110,"D13",37,NA,0,3,0,0,3,31,10,"",442
"Double Bluff North","2009",2009-07-30,110,"A2",37,NA,2,0,0,0,0,31,10,"",443
"Double Bluff North","2009",2009-07-30,110,"D2",37,NA,1,1,0,0,1,31,10,"",444
"Double Bluff North","2009",2009-07-30,110,"D12",37,NA,0,3,1,0,4,31,10,"",445
"Double Bluff North","2009",2009-07-30,110,"D5",37,NA,4,0,0,0,0,31,10,"",446
"Double Bluff North","2009",2009-07-30,110,"C6",37,NA,4,0,0,0,0,31,10,"",447
"Double Bluff North","2009",2009-08-05,56,"D13",37,NA,0,1,1,0,2,32,11,"",448
"Double Bluff North","2009",2009-08-05,56,"D11",37,NA,1,0,1,0,1,32,11,"",449
"Double Bluff North","2009",2009-08-05,56,"D10",37,NA,1,1,1,0,2,32,11,"",450
"Double Bluff North","2009",2009-08-05,56,"D4",37,NA,1,0,0,0,0,32,11,"",451
"Double Bluff North","2009",2009-08-11,118,"C2",37,NA,0,1,0,0,1,33,12,"",452
"Double Bluff North","2009",2009-08-11,118,"D5",37,NA,1,0,0,0,0,33,12,"",453
"Double Bluff North","2009",2009-08-11,118,"A4",37,NA,1,0,0,0,0,33,12,"",454
"Double Bluff North","2009",2009-08-11,118,"D12",37,NA,0,1,0,0,1,33,12,"",455
"Double Bluff North","2009",2009-08-11,118,"A2",37,NA,2,0,0,0,0,33,12,"",456
"Double Bluff North","2009",2009-08-11,118,"D13",37,NA,0,1,0,0,1,33,12,"",457
"Double Bluff North","2009",2009-08-11,118,"D11",37,NA,0,1,0,0,1,33,12,"",458
"Double Bluff North","2009",2009-08-11,118,"D4",37,NA,1,0,0,0,0,33,12,"",459
"Double Bluff North","2009",2009-08-11,118,"D10",37,NA,1,0,0,0,0,33,12,"",460
"Double Bluff North","2009",2009-08-19,35,NA,37,NA,NA,NA,NA,NA,NA,34,13,"",461
"Double Bluff North","2010",2010-07-01,99,NA,20,36,NA,NA,NA,NA,NA,26,5,"",462
"Double Bluff North","2010",2010-07-10,48,NA,23,5,NA,NA,NA,NA,NA,27,6,"",463
"Double Bluff North","2010",2010-07-14,79,NA,28,11,NA,NA,NA,NA,NA,28,7,"",464
"Double Bluff North","2010",2010-07-21,72,NA,29,8,NA,NA,NA,NA,NA,29,8,"",465
"Double Bluff North","2010",2010-07-28,105,NA,32,20,NA,NA,NA,NA,NA,30,9,"",466
"Double Bluff North","2010",2010-08-04,99,NA,33,2,NA,NA,NA,NA,NA,31,10,"",467
"Double Bluff North","2010",2010-08-11,63,NA,33,2,NA,NA,NA,NA,NA,32,11,"",468
"Double Bluff North","2010",2010-08-18,12,NA,36,NA,NA,NA,NA,NA,NA,33,12,"",469
"Double Bluff North","2010",2010-08-25,34,NA,36,NA,NA,NA,NA,NA,NA,34,13,"",470
"Double Bluff North","2011",2011-07-01,14,"A1",2,1,1,0,0,0,0,26,5,"",471
"Double Bluff North","2011",2011-07-01,14,"D1",2,1,0,1,0,0,1,26,5,"",472
"Double Bluff North","2011",2011-07-07,90,"A2",11,17,4,0,0,0,0,27,6,"",473
"Double Bluff North","2011",2011-07-07,90,"D1",11,17,1,1,0,0,1,27,6,"",474
"Double Bluff North","2011",2011-07-07,90,"B1",11,17,1,0,0,0,0,27,6,"",475
"Double Bluff North","2011",2011-07-07,90,"D4",11,17,2,0,0,0,0,27,6,"",476
"Double Bluff North","2011",2011-07-07,90,"C1",11,17,3,0,0,0,0,27,6,"",477
"Double Bluff North","2011",2011-07-07,90,"C3",11,17,1,0,0,0,0,27,6,"",478
"Double Bluff North","2011",2011-07-07,90,"C4",11,17,1,0,0,0,0,27,6,"",479
"Double Bluff North","2011",2011-07-07,90,"C2",11,17,1,0,0,0,0,27,6,"",480
"Double Bluff North","2011",2011-07-07,90,"D3",11,17,1,0,0,0,0,27,6,"",481
"Double Bluff North","2011",2011-07-07,90,"D2",11,17,2,0,0,0,0,27,6,"",482
"Double Bluff North","2011",2011-07-14,64,NA,19,6,NA,NA,NA,NA,NA,28,7,"",483
"Double Bluff North","2011",2011-07-21,87,"B2",23,1,0,0,1,0,1,29,8,"",484
"Double Bluff North","2011",2011-07-21,87,"C4",23,1,0,0,1,0,1,29,8,"",485
"Double Bluff North","2011",2011-07-21,87,"B3",23,1,0,0,3,0,3,29,8,"",486
"Double Bluff North","2011",2011-07-21,87,"A1",23,1,0,0,1,0,1,29,8,"",487
"Double Bluff North","2011",2011-07-21,87,"C6",23,1,1,0,0,0,0,29,8,"",488
"Double Bluff North","2011",2011-07-21,87,"D1",23,1,0,0,0,2,2,29,8,"",489
"Double Bluff North","2011",2011-07-21,87,"B2",23,1,0,0,1,0,1,29,8,"",490
"Double Bluff North","2011",2011-07-21,87,"C5",23,1,1,0,0,0,0,29,8,"",491
"Double Bluff North","2011",2011-07-21,87,"D5",23,1,0,1,0,0,1,29,8,"",492
"Double Bluff North","2011",2011-07-21,87,"D1",23,1,1,1,0,0,1,29,8,"",493
"Double Bluff North","2011",2011-07-21,87,"C9",23,1,0,0,1,0,1,29,8,"",494
"Double Bluff North","2011",2011-07-21,87,"D6",23,1,0,2,0,0,2,29,8,"",495
"Double Bluff North","2011",2011-07-21,87,"D9",23,1,0,0,1,0,1,29,8,"",496
"Double Bluff North","2011",2011-07-21,87,"D6",23,1,0,0,1,0,1,29,8,"",497
"Double Bluff North","2011",2011-07-21,87,"D8",23,1,0,1,0,0,1,29,8,"",498
"Double Bluff North","2011",2011-07-21,87,"C8",23,1,0,1,0,0,1,29,8,"",499
"Double Bluff North","2011",2011-07-21,87,"C2",23,1,1,0,1,0,1,29,8,"",500
"Double Bluff North","2011",2011-07-21,87,"C9",23,1,0,2,0,0,2,29,8,"",501
"Double Bluff North","2011",2011-07-21,87,"D2",23,1,0,0,1,0,1,29,8,"",502
"Double Bluff North","2011",2011-07-21,87,"C8",23,1,1,0,0,0,0,29,8,"",503
"Double Bluff North","2011",2011-07-21,87,"D7",23,1,0,2,0,0,2,29,8,"",504
"Double Bluff North","2011",2011-07-21,87,"D4",23,1,0,0,2,0,2,29,8,"",505
"Double Bluff North","2011",2011-07-28,78,"D4",24,NA,0,1,1,0,2,30,9,"",506
"Double Bluff North","2011",2011-07-28,78,"D3",24,NA,0,1,0,0,1,30,9,"",507
"Double Bluff North","2011",2011-07-28,78,"B3",24,NA,0,1,2,0,3,30,9,"",508
"Double Bluff North","2011",2011-07-28,78,"C9",24,NA,0,1,0,0,1,30,9,"",509
"Double Bluff North","2011",2011-07-28,78,"D2",24,NA,0,1,1,0,2,30,9,"",510
"Double Bluff North","2011",2011-07-28,78,"B2",24,NA,0,0,1,0,1,30,9,"",511
"Double Bluff North","2011",2011-08-04,89,"C9",26,22,0,1,0,0,1,31,10,"",512
"Double Bluff North","2011",2011-08-04,89,"D1",26,22,0,0,1,0,1,31,10,"",513
"Double Bluff North","2011",2011-08-04,89,"D5",26,22,1,0,1,0,1,31,10,"",514
"Double Bluff North","2011",2011-08-04,89,"C8",26,22,0,0,1,0,1,31,10,"",515
"Double Bluff North","2011",2011-08-04,89,"A1",26,22,1,0,1,0,1,31,10,"",516
"Double Bluff North","2011",2011-08-04,89,"A2",26,22,9,0,0,0,0,31,10,"",517
"Double Bluff North","2011",2011-08-04,89,"A3",26,22,0,0,1,0,1,31,10,"",518
"Double Bluff North","2011",2011-08-04,89,"A4",26,22,1,0,1,0,1,31,10,"",519
"Double Bluff North","2011",2011-08-04,89,"D2",26,22,3,0,0,0,0,31,10,"",520
"Double Bluff North","2011",2011-08-04,89,"D4",26,22,5,0,1,0,1,31,10,"",521
"Double Bluff North","2011",2011-08-04,89,"D6",26,22,2,0,0,0,0,31,10,"",522
"Double Bluff North","2011",2011-08-11,44,"C9",27,1,0,0,1,0,1,32,11,"",523
"Double Bluff North","2011",2011-08-11,44,"C4",27,1,0,1,0,0,1,32,11,"",524
"Double Bluff North","2011",2011-08-11,44,"D4",27,1,0,0,1,0,1,32,11,"",525
"Double Bluff North","2011",2011-08-11,44,"A3",27,1,1,0,0,0,0,32,11,"",526
"Double Bluff North","2011",2011-08-11,44,"C8",27,1,0,1,1,0,2,32,11,"",527
"Double Bluff North","2011",2011-08-18,101,"A2",28,10,2,0,0,0,0,33,12,"",528
"Double Bluff North","2011",2011-08-18,101,"D2",28,10,1,0,0,0,0,33,12,"",529
"Double Bluff North","2011",2011-08-18,101,"C8",28,10,0,2,0,0,2,33,12,"",530
"Double Bluff North","2011",2011-08-18,101,"A1",28,10,1,0,0,0,0,33,12,"",531
"Double Bluff North","2011",2011-08-18,101,"D7",28,10,3,0,0,0,0,33,12,"",532
"Double Bluff North","2011",2011-08-18,101,"C10",28,10,1,0,0,0,0,33,12,"",533
"Double Bluff North","2011",2011-08-18,101,"A5",28,10,2,0,0,0,0,33,12,"",534
"Double Bluff North","2011",2011-08-18,101,"D8",28,10,0,0,0,1,1,33,12,"",535
"Double Bluff North","2011",2011-08-25,10,"D8",28,NA,0,1,0,0,1,34,13,"",536
"Double Bluff North","2011",2011-09-01,5,NA,28,NA,NA,NA,NA,NA,NA,35,14,"",537
"Double Bluff North","2012",2012-06-27,83,NA,4,6,NA,NA,NA,NA,NA,26,5,"",538
"Double Bluff North","2012",2012-07-06,86,NA,13,26,NA,NA,NA,NA,NA,27,6,"",539
"Double Bluff North","2012",2012-07-13,77,"D2",14,2,0,1,1,0,2,28,7,"",540
"Double Bluff North","2012",2012-07-13,77,"D6",14,2,3,0,0,0,0,28,7,"",541
"Double Bluff North","2012",2012-07-13,77,"C1",14,2,1,0,0,0,0,28,7,"",542
"Double Bluff North","2012",2012-07-13,77,"D7",14,2,3,0,0,0,0,28,7,"",543
"Double Bluff North","2012",2012-07-13,77,"D3",14,2,0,1,0,0,1,28,7,"",544
"Double Bluff North","2012",2012-07-13,77,"E2",14,2,0,0,1,0,1,28,7,"",545
"Double Bluff North","2012",2012-07-13,77,"E1",14,2,2,0,0,0,0,28,7,"",546
"Double Bluff North","2012",2012-07-13,77,"D4",14,2,2,0,0,0,0,28,7,"",547
"Double Bluff North","2012",2012-07-13,77,"D2",14,2,3,0,2,0,2,28,7,"",548
"Double Bluff North","2012",2012-07-13,77,"C2",14,2,1,0,1,0,1,28,7,"",549
"Double Bluff North","2012",2012-07-13,77,"D3",14,2,2,0,0,0,0,28,7,"",550
"Double Bluff North","2012",2012-07-13,77,"D5",14,2,3,0,0,0,0,28,7,"",551
"Double Bluff North","2012",2012-07-13,77,"D8",14,2,5,0,0,0,0,28,7,"",552
"Double Bluff North","2012",2012-07-13,77,"C3",14,2,1,0,0,0,0,28,7,"",553
"Double Bluff North","2012",2012-07-21,83,"C2",14,10,0,0,2,0,2,29,8,"",554
"Double Bluff North","2012",2012-07-21,83,"C4",14,10,1,0,0,0,0,29,8,"",555
"Double Bluff North","2012",2012-07-21,83,"D4",14,10,0,1,0,0,1,29,8,"",556
"Double Bluff North","2012",2012-07-21,83,"C1",14,10,3,0,3,0,3,29,8,"",557
"Double Bluff North","2012",2012-07-21,83,"D3",14,10,0,2,0,1,3,29,8,"",558
"Double Bluff North","2012",2012-07-21,83,"C3",14,10,0,0,2,0,2,29,8,"",559
"Double Bluff North","2012",2012-07-21,83,"D2",14,10,0,2,0,0,2,29,8,"",560
"Double Bluff North","2012",2012-07-27,54,"C2",14,1,0,1,1,0,2,30,9,"",561
"Double Bluff North","2012",2012-07-27,54,"C3",14,1,0,0,1,0,1,30,9,"",562
"Double Bluff North","2012",2012-07-27,54,"D3",14,1,0,1,0,0,1,30,9,"",563
"Double Bluff North","2012",2012-07-27,54,"D1",14,1,1,0,0,0,0,30,9,"",564
"Double Bluff North","2012",2012-08-02,26,"C2",14,2,0,0,1,0,1,31,10,"",565
"Double Bluff North","2012",2012-08-02,26,"C4",14,2,0,0,1,0,1,31,10,"",566
"Double Bluff North","2012",2012-08-02,26,"D4",14,2,0,0,1,0,1,31,10,"",567
"Double Bluff North","2012",2012-08-02,26,"D1",14,2,0,0,1,0,1,31,10,"",568
"Double Bluff North","2012",2012-08-02,26,"C3",14,2,1,0,0,0,0,31,10,"",569
"Double Bluff North","2012",2012-08-02,26,"C1",14,2,1,0,0,0,0,31,10,"",570
"Double Bluff North","2012",2012-08-10,60,NA,14,NA,NA,NA,NA,NA,NA,32,11,"",571
"Double Bluff North","2012",2012-08-16,22,NA,15,NA,NA,NA,NA,NA,NA,33,12,"",572
"Double Bluff North","2012",2012-08-24,20,"C4",15,NA,0,1,0,1,2,34,13,"",573
"Double Bluff North","2012",2012-08-24,20,"D1",15,NA,0,0,1,0,1,34,13,"",574
"Double Bluff North","2012",2012-08-31,5,NA,15,NA,NA,NA,NA,NA,NA,35,14,"",575
"Double Bluff North","2013",2013-06-26,45,"B1",3,3,1,1,0,0,1,26,5,"",576
"Double Bluff North","2013",2013-06-26,45,"D2",3,3,1,0,0,0,0,26,5,"",577
"Double Bluff North","2013",2013-06-26,45,"D1",3,3,1,0,0,0,0,26,5,"",578
"Double Bluff North","2013",2013-07-03,61,"C3",14,11,1,0,0,0,0,27,6,"",579
"Double Bluff North","2013",2013-07-03,61,"D1",14,11,0,0,1,0,1,27,6,"",580
"Double Bluff North","2013",2013-07-03,61,"D3",14,11,1,1,0,0,1,27,6,"",581
"Double Bluff North","2013",2013-07-03,61,"D4",14,11,0,0,1,0,1,27,6,"",582
